"","id","heatwave_time","machine","anet_420","ci_420","gs_420","vpd_leaf","temperature_leaf","vcmax_tleaf","vcmax_tleaf_se","jmax_tleaf","jmax_tleaf_se","rd_tleaf","rd_tleaf_se","aci_RMSE","aci_ci_transistion","aci_ci_transition_set","aci_km","aci_gammastar","aci_fitmethod","aci_tcorrect","aci_fittpu"
"1711","112","pre_heatwave","albert",14.2253655022375,304.149892508862,0.285025804320282,1.91729906553249,28.7782580818314,82.2852975225169,1.03142351848993,125.445553870517,NA,2.2432295846692,0.170758430102646,2.06631654185335,382.209588148488,NA,984.204114041476,51.7460305497014,"bilinear",FALSE,FALSE
"3612","112","post_heatwave","gibson",18.8775229999935,281.558106626601,0.312815205192471,1.80362012225547,27.752588877926,114.421521592188,2.61764282404936,177.888501677446,NA,4.17418377185952,0.420856663415517,6.88188606072557,328.962180681823,NA,900.852070702855,49.1553395367759,"bilinear",FALSE,FALSE
"12573","113","pre_heatwave","stan",19.1216626456666,262.755962670511,0.259441066876359,1.5770200788025,25.0422281557487,91.9926128140416,1.0552227492765,145.587703260041,NA,1.99079470725788,0.145202605083945,14.8269955991685,272.413024045145,NA,712.924625688867,42.8426885553705,"bilinear",FALSE,FALSE
"3707","113","post_heatwave","gibson",11.0937010836826,275.864991167145,0.153748684841281,1.761586771931,26.6920026514401,60.7968640040111,1.03589620400434,88.4740161607753,NA,1.90911337540988,0.172995462283147,5.95429484274263,295.457480190855,NA,822.075973433641,46.5957317574212,"bilinear",FALSE,FALSE
"8681","114","pre_heatwave","ozzie",19.8385388668616,276.505450147165,0.311707642670635,1.67951980434956,25.3902133224508,92.7194836695751,2.70922746630062,159.757372359042,NA,1.96502520515154,0.508574017055417,6.23829397413553,328.716422979045,NA,734.663770314644,43.6115481546515,"bilinear",FALSE,FALSE
"10768","114","post_heatwave","stan",25.4824206692879,270.765157477129,0.414415486278531,1.69592076829116,26.9346404411305,133.064462333602,1.37820460778053,220.123886026391,NA,1.95432166646574,0.224871413895227,4.50439227418825,315.437454493443,NA,839.422697637368,47.1701079372465,"bilinear",FALSE,FALSE
"1806","118b","pre_heatwave","albert",20.1923381203672,317.485653476362,0.568548833564849,1.74507500406673,27.8423533683944,96.3579542994492,1.04280988181936,145.079476342347,NA,1.18958920928335,0.173581876269801,2.87711462972905,329.086616097422,NA,907.834717302739,49.3771348055513,"bilinear",FALSE,FALSE
"286","118","post_heatwave","albert",14.8027767073428,323.631486029552,0.396409140498269,1.73917259122838,27.3184010478728,68.6842080663498,0.675870455842128,97.3314574422492,NA,1.12719755741438,0.0968099624104593,2.86576140860115,295.606903320072,NA,867.692234613188,48.0924817406744,"bilinear",FALSE,FALSE
"8963","131","pre_heatwave","ozzie",21.8827870460068,274.794060671434,0.347248774481934,1.53345622034957,25.2075782737241,99.2683536878477,1.96220490086429,174.390577889868,NA,2.00105730283906,0.374232708250574,5.14768937914144,327.272221262611,NA,723.163581078535,43.2063750633262,"bilinear",FALSE,FALSE
"6971","131","post_heatwave","ozzie",18.9621907540443,276.774016343061,0.29843881533417,1.86943308481882,27.2978941032166,91.8046262738024,1.58791082932255,116.530961507185,NA,0.256103775297691,0.135303158400646,7.91075768830673,230.556897783036,NA,866.29355076392,48.0450226126119,"bilinear",FALSE,FALSE
"2186","133","pre_heatwave","albert",21.1548567190203,300.152500106579,0.446591014406036,1.5557572146757,25.0072692954065,88.422198721697,0.986603531864499,153.314672346057,NA,1.91763444341026,0.200720374340263,3.84347904412707,323.906178140641,NA,710.768251311794,42.765949711494,"bilinear",FALSE,FALSE
"7066","133","post_heatwave","ozzie",26.9133389157885,310.685895735905,0.790311465270613,1.59801849199434,27.5517197337233,119.95331022967,1.42216382037155,194.127427661582,NA,-0.0841878688413181,0.241064846826037,3.73314686406904,338.80293820432,NA,885.342055938859,48.6608805995221,"bilinear",FALSE,FALSE
"9058","14","pre_heatwave","ozzie",16.1741371913424,279.685244108638,0.257058407315336,2.03538171812628,29.4397983514605,95.212935342486,1.56170183408564,128.470621278905,NA,0.56833499221316,0.209886893837183,3.45419060168148,320.862623496949,NA,1042.0491847499,53.4798498397354,"bilinear",FALSE,FALSE
"11053","14","post_heatwave","stan",10.840018312542,265.03284993041,0.13799892003345,1.95701506171178,28.6796008104584,66.7636812077286,1.19886497467412,97.4142081799749,NA,1.06154031279136,0.182168857228533,10.4051319050301,360.361469770393,NA,975.877718834665,51.4920171398021,"bilinear",FALSE,FALSE
"9153","140","pre_heatwave","ozzie",18.2963369601405,270.3884510891,0.263080193009912,1.57034067261861,24.9714601996965,84.5263266737413,1.95814853652906,150.145408945034,NA,2.45859378340998,0.38344502162034,5.12496244285123,341.357797250854,NA,708.574372098647,42.6876182466274,"bilinear",FALSE,FALSE
"11148","140","post_heatwave","stan",25.265764803441,294.120415251325,0.545750657151331,1.67570127558672,27.0738189379226,115.562501903265,1.12933322868616,181.997412415154,NA,0.314226940041262,0.190266379220669,4.50004919061333,312.44812161797,NA,849.582969151611,47.5030953643566,"bilinear",FALSE,FALSE
"9248","143","pre_heatwave","ozzie",20.1845757549759,308.889876222197,0.475883557809272,1.52539423433455,25.3143198007825,78.3583615584482,0.885654608319799,131.353218597917,NA,0.240962126212591,0.172650755457427,2.98517461561687,322.750814058005,NA,729.905921686282,43.4435603359921,"bilinear",FALSE,FALSE
"3897","143","post_heatwave","gibson",27.9688567370956,287.862932958798,0.59231867020091,1.7277245323272,27.5569302221725,149.346180078269,2.03599508052776,251.175372019987,NA,3.14466235090925,0.334952690962075,4.16313388011596,324.675231329377,NA,885.75376337362,48.6738593156709,"bilinear",FALSE,FALSE
"9343","149","pre_heatwave","ozzie",13.6342039366051,323.992624375286,0.370317125700124,1.96566516359894,29.2472160963291,68.7567906342068,0.921331267871636,96.5811893530063,NA,0.66000056793514,0.143218728370134,2.12524635565896,354.901668385102,NA,1024.84969603026,52.9697052738135,"bilinear",FALSE,FALSE
"7446","149","post_heatwave","ozzie",15.6037134803589,310.28623723744,0.345155170316676,1.74701473754156,26.2621363850593,68.0333422346018,0.482573694968606,102.325153909241,NA,0.782503759615864,0.0747502864491521,2.02768385176337,296.792459747483,NA,792.105166591638,45.5910869400874,"bilinear",FALSE,FALSE
"2568","15","pre_heatwave","albert",16.4696974995983,285.713964552826,0.268309930370473,1.61543079662405,25.0160795208219,72.5827856209951,0.488823961998139,112.238755658099,NA,1.57719370186285,0.0835817481445792,6.28099265083072,272.421115747838,NA,711.307388093783,42.7852103048309,"bilinear",FALSE,FALSE
"7541","15","post_heatwave","ozzie",15.2693567212676,300.382592196838,0.295141488481211,1.94157797379513,27.7558845287936,69.6190958697791,1.35575089001946,96.8655515134592,NA,-0.0568490861305128,0.216571190992056,3.79127491218769,298.456588405662,NA,901.235614126825,49.1655220002306,"bilinear",FALSE,FALSE
"12858","159","pre_heatwave","stan",24.9337864595765,263.836442326904,0.370610549731972,1.5637039039654,24.9899017454912,111.088935155439,0.966795455262191,197.733191056703,NA,0.94711543906656,0.183379790009219,3.30365409009532,314.472209359377,NA,709.704422991751,42.7279625310219,"bilinear",FALSE,FALSE
"4087","159","post_heatwave","gibson",30.4861261326807,300.418267098669,0.835146546804387,1.66883389454969,27.6522846579368,165.825697622521,3.3565473924335,323.038039922654,NA,5.19791707819398,0.588162212137744,7.00240015019588,367.625309735133,NA,893.069935628803,48.9078310031523,"bilinear",FALSE,FALSE
"9533","160","pre_heatwave","ozzie",12.007916480353,266.312743498038,0.15461598085011,1.6569484652855,25.0553919665493,53.3735552546109,1.49794986006523,86.0849044325997,NA,1.37914858861428,0.27581195755807,4.08102160597316,309.092465163271,NA,713.740977880949,42.8716647624995,"bilinear",FALSE,FALSE
"381","160","post_heatwave","albert",15.4371056949444,321.954070825209,0.409818616108176,1.7616510135151,27.509207064944,69.5321884363764,0.996275850085139,106.777666531807,NA,0.897497239259699,0.180428817259646,2.26488049208831,349.694512663198,NA,882.101113067726,48.5569056834165,"bilinear",FALSE,FALSE
"2758","168","pre_heatwave","albert",21.3993667060656,311.70880847039,0.54339487315563,1.55835078725813,25.0033343916064,86.1452946186653,0.476227722673233,145.346975573828,NA,1.45949368322496,0.0836679002105675,2.87617778386111,309.951590930347,NA,710.529114507258,42.7573777307732,"bilinear",FALSE,FALSE
"476","168","post_heatwave","albert",29.0498414877414,308.145137005018,0.867319577896243,1.58107429117849,25.6590307030216,121.198683672207,0.926278285479884,201.245827192271,NA,1.01476170957584,0.14219598710832,3.3059673109995,289.707996352126,NA,751.910023062553,44.2136570543215,"bilinear",FALSE,FALSE
"5213","169","pre_heatwave","gibson",30.1763174689095,266.489115957602,0.499517974431005,1.51087340461375,25.0193633166289,143.556891448599,2.12409184827751,286.200108088777,NA,3.36863577325579,0.440104757556826,9.44375865330259,325.269261116796,NA,711.515378983309,42.7925181973575,"bilinear",FALSE,FALSE
"4263","169","post_heatwave","gibson",20.2654917827508,279.03218833536,0.328419663636214,1.63741539893515,26.2425799018656,99.1307255715001,1.01075696998739,150.607636027577,NA,2.46682215024295,0.133803180356948,11.7599212028553,281.517071831822,NA,790.761283156161,45.5457168013509,"bilinear",FALSE,FALSE
"5356","171_actual","pre_heatwave","gibson",14.5437000135979,231.335144852097,0.148577651621579,1.65899741455971,25.0222250132441,68.9734973121144,3.31836385128496,97.1338222391418,NA,0.158795770829375,0.648214968347476,15.9179279587735,229.436825913777,NA,711.693984693,42.7988382822714,"bilinear",FALSE,FALSE
"11338","171","post_heatwave","stan",14.8853829975987,305.313856527848,0.300511470811291,1.70133112423384,26.6428751320385,66.6185481687723,0.649556740435072,103.822891519977,NA,0.725072850196111,0.117409412476425,1.78756273757336,331.060310439156,NA,818.549357739782,46.479192965925,"bilinear",FALSE,FALSE
"9723","178","pre_heatwave","ozzie",8.83541624921243,334.507081251161,0.253296945158085,2.13647721748754,28.9605136600629,38.7979196305501,0.841699868221056,51.8530043345251,NA,-0.383565151594845,0.137242189870872,2.74434004520547,328.866852920196,NA,999.907093838701,52.2201832739123,"bilinear",FALSE,FALSE
"11433","178","post_heatwave","stan",20.9758331372204,292.294986659034,0.403213936482951,1.67035547256987,27.0345611384179,100.336627338199,0.893812644186875,162.045815045695,NA,1.06009268310428,0.15740437895269,3.24092065840372,339.101737213074,NA,846.692692659367,47.408764446734,"bilinear",FALSE,FALSE
"2853","181","pre_heatwave","albert",7.94765673217929,290.096432288955,0.120031014147038,1.52893785768582,28.9911386756954,51.2666650365006,0.370490254655358,80.759863841613,NA,1.29966340744633,0.0680347493538618,3.12400024785142,441.599290767888,NA,1002.46331127258,52.2986085265915,"bilinear",FALSE,FALSE
"11528","181","post_heatwave","stan",11.1163039117585,323.712696042223,0.266314180068922,1.69287768934611,26.4524993499197,46.4150532395623,0.233935977937926,67.5548076598738,NA,0.715029714644853,0.0389608268575027,4.95310131170456,295.555271899913,NA,805.308622178104,46.0348100200217,"bilinear",FALSE,FALSE
"13238","187","pre_heatwave","stan",14.6478787721711,324.941747154106,0.406232883336533,1.8836079213781,28.4325185628095,64.9012414396436,0.940779419308647,92.4385924137369,NA,-0.170255015408133,0.156573879931478,3.02360200180829,337.121621931458,NA,955.468297758928,50.8627134534935,"bilinear",FALSE,FALSE
"571","187","post_heatwave","albert",9.14813668889135,331.369416352017,0.23478595696473,1.64653549317819,26.0710244127295,37.9666706014396,0.320339510707023,60.856891141877,NA,0.941605873766857,0.0663941717431747,1.03013717398831,348.711933463539,NA,779.13716256749,45.1505676542254,"bilinear",FALSE,FALSE
"9818","189","pre_heatwave","ozzie",9.78293703714498,327.106387900815,0.247431576234688,1.92591190331121,27.2422028811929,41.2169368572443,0.937114099535091,58.3556856915469,NA,-0.086277211790907,0.165362807676861,3.6979901082138,306.476064257385,NA,862.05849320275,47.9089915010053,"bilinear",FALSE,FALSE
"4548","189","post_heatwave","gibson",11.6943109844381,300.197190656205,0.207801959488276,1.68686487752104,26.3898954999236,43.4301146489401,2.07098467947512,62.7312030539703,NA,-0.24793580356171,0.465867818935437,7.80606665154775,290.726512613121,NA,800.891312947229,45.8875974040921,"bilinear",FALSE,FALSE
"5451","192","pre_heatwave","gibson",29.715282063788,283.729434441049,0.600730546193422,1.58135941430687,25.049659006807,128.649729970581,1.35728461510321,252.871266231576,NA,2.36817358464025,0.28866022217881,6.55731289645911,344.510670999693,NA,713.415632038725,42.8595967644733,"bilinear",FALSE,FALSE
"8016","192 b","post_heatwave","ozzie",20.6355944777428,314.247335380727,0.542929510332372,1.72432790930361,26.3286064821921,85.3937832321849,0.583478726934435,123.573025293401,NA,-0.0284469771264868,0.0991121358383312,8.41331922739479,268.318078206718,NA,796.777749440027,45.7470914361155,"bilinear",FALSE,FALSE
"5546","194","pre_heatwave","gibson",5.97322699926382,130.404454283565,0.0354663633746776,2.21722014474533,29.9952608663034,109.982054119575,12.2710414260806,105.13383607467,NA,2.21831641276908,0.723567912374153,11.0764396033295,177.203307513052,NA,1093.16780009002,54.9735117506065,"bilinear",FALSE,FALSE
"4643","194","post_heatwave","gibson",11.6655308681703,295.819769249744,0.202508654656919,2.05796070462428,29.215186669707,77.1519174937609,2.95879158789922,109.280836165687,NA,3.3674104637927,0.456553136922937,6.78373609974437,353.74236980982,NA,1022.42349680023,52.8913289238537,"bilinear",FALSE,FALSE
"5736","2","pre_heatwave","gibson",15.6922969321981,311.605811284444,0.348415081305349,1.60064625484065,24.9953229119908,65.7693911969923,1.52605769564608,118.3072768734,NA,2.29436741619989,0.327074346681774,6.10683537371971,369.674802176376,NA,710.03670565417,42.7398239558,"bilinear",FALSE,FALSE
"11718","2","post_heatwave","stan",13.4430269215718,298.334040199017,0.242554792309981,1.73529705950793,26.8609002809366,63.1699816395157,0.596146027106268,98.880673609841,NA,0.942215765685619,0.108279971033549,4.12225312371583,343.764937768152,NA,834.102272643403,46.9947309574402,"bilinear",FALSE,FALSE
"13333","20","pre_heatwave","stan",14.506564729799,264.704552231234,0.191925118809977,1.85604444616004,27.7993412221624,81.445568041513,0.695076368563657,127.054562939993,NA,0.810267488252809,0.11227110068146,1.96277948763501,361.329984854309,NA,904.503455238571,49.2710906263877,"bilinear",FALSE,FALSE
"4738","20","post_heatwave","gibson",14.570867584746,322.461128261391,0.373695958730384,1.64236071599871,26.2756604961529,61.5271986054265,0.701365633703184,86.3311281455057,NA,1.06224026973741,0.0804452018324128,11.5544522322997,263.509336648352,NA,793.01960143886,45.6222048261727,"bilinear",FALSE,FALSE
"13523","22","pre_heatwave","stan",12.9848822538039,311.591703098418,0.276591821691912,1.8279936258208,27.7300492614545,58.1188016914499,0.79249721345666,87.4852012678494,NA,0.046660280675323,0.137892398389363,2.38859605718303,352.230489808455,NA,899.162325909833,49.1006691963536,"bilinear",FALSE,FALSE
"8111","22b","post_heatwave","ozzie",11.9227631485131,298.948036576346,0.215343485647928,2.0418931990805,28.5816096351526,55.1243536189319,1.2029993595035,70.682996702766,NA,-0.501619023525024,0.203942118529058,4.60003215017362,285.64566506867,NA,967.64218912454,51.2402524436258,"bilinear",FALSE,FALSE
"9913","23","pre_heatwave","ozzie",14.8050184894095,294.964037620337,0.261543184899997,1.66642888168142,25.0125170766369,55.7814321614528,0.600511009494663,84.5442875706117,NA,-0.23924041043411,0.0842930641592138,3.25289231503887,271.053777168455,NA,711.089562326781,42.7774254432341,"bilinear",FALSE,FALSE
"8206","23","post_heatwave","ozzie",12.4575113840422,312.349665829517,0.264672068954356,1.81247092230875,26.629357437722,37.3376803252858,2.26827001085463,51.2378887270288,NA,-1.9079181947432,0.503238908250377,8.57699561743029,272.113457497662,NA,817.627399376218,46.4479466671593,"bilinear",FALSE,FALSE
"10008","30","pre_heatwave","ozzie",22.9572069006886,294.620385630212,0.467789888809803,1.57630696799537,25.0331239654999,93.3369229110952,0.960250744626619,162.730076382473,NA,0.983641009129518,0.184948510591701,5.38697603065567,323.198857656245,NA,712.358947202567,42.8226286790416,"bilinear",FALSE,FALSE
"4833","30","post_heatwave","gibson",13.9954767366902,301.384297304885,0.264472826402796,1.69953457631601,26.6591643409091,59.094194424834,NA,79.2161047389549,NA,1.06058210865036,NA,17.3950119976803,252.329993220212,NA,819.730445628689,46.5180344866715,"bilinear",FALSE,FALSE
"5831","38","pre_heatwave","gibson",10.6745676835651,233.836889965165,0.10643775680409,1.60132839947827,24.9856087463539,56.9971297891809,1.69153735053654,97.2146635815908,NA,2.01833937601303,0.311812290656493,6.81444277893039,340.003131026505,NA,709.445260172384,42.7186424516938,"bilinear",FALSE,FALSE
"761","38","post_heatwave","albert",12.0270691406224,314.002945427562,0.265176576857158,1.9972910685714,29.05668071458,60.6568423525834,0.947666456369045,78.0772978878928,NA,0.522465379391759,0.159449199325596,5.38128430423097,300.002983846719,NA,1008.15404080937,52.469785273841,"bilinear",FALSE,FALSE
"5926","39","pre_heatwave","gibson",15.6144148743199,227.028998607051,0.158953294624559,1.9141955852489,28.5360451882958,124.82942643688,2.74806903319408,172.534296863809,NA,2.83841814986679,0.337436715813316,7.66113268505933,285.487383283312,NA,964.074269257137,51.1272283119898,"bilinear",FALSE,FALSE
"11908","39","post_heatwave","stan",10.6058088968101,225.780522927569,0.102076035253324,1.97115995383873,28.4791766919384,86.7620291144178,3.26971894806309,111.371554803136,NA,2.78238341711782,0.418537983296673,6.16380293054291,269.376521746023,NA,959.176483781723,50.9792885295588,"bilinear",FALSE,FALSE
"6021","43","pre_heatwave","gibson",15.1117244009373,329.809654850578,0.459599714480844,1.74882486805468,27.6673349663322,69.7222352934162,0.826458595757454,109.050979206991,NA,1.32395090771988,0.152374857061455,3.2746885610118,367.554482171076,NA,894.294545239409,48.9458874710825,"bilinear",FALSE,FALSE
"4928","43","post_heatwave","gibson",18.870580825445,285.210552688431,0.324188023739211,1.78763038733418,27.8218493271664,107.074681201435,2.0415497250179,158.879408853917,NA,3.10240935104041,0.321096562580275,7.09628798267113,312.010989042521,NA,906.235700517848,49.3264071405983,"bilinear",FALSE,FALSE
"13618","50","pre_heatwave","stan",24.2225404110473,295.166569595688,0.529226415436923,1.85284083216083,28.4524992078246,102.718623008298,3.15227150387272,140.755359344428,NA,-2.2881205083376,0.563388356323088,9.84403164683638,292.976871333323,NA,956.971839458671,50.9113265271608,"bilinear",FALSE,FALSE
"856","50","post_heatwave","albert",21.6958211871076,293.639224218831,0.434405197896686,1.74799889485173,27.0570581504633,104.111033081584,0.623280358381345,146.224952869342,NA,1.10197294678967,0.0881633080213417,7.26228806263066,263.497176119829,NA,848.337020481177,47.4626226649068,"bilinear",FALSE,FALSE
"10103","51","pre_heatwave","ozzie",16.4987607569434,286.888389004726,0.286195368214238,2.0690192092686,29.796650787056,101.797772784114,1.3175890704183,134.671667308637,NA,1.36161611982466,0.175589291823649,3.21691126731109,317.665386783992,NA,1074.60711981697,54.4353055424368,"bilinear",FALSE,FALSE
"8301","51","post_heatwave","ozzie",14.4458935949665,295.098368732868,0.257169741687623,1.76854288892768,26.1872208471599,65.9750982205367,1.02883935506804,98.265720722505,NA,0.788734632923162,0.171378398305416,3.35859194271992,290.268553703602,NA,787.202064629199,45.4215274449343,"bilinear",FALSE,FALSE
"13713","52","pre_heatwave","stan",19.179152621934,277.954099519001,0.302231208629144,1.6237261855236,25.3275361681314,75.4934289960047,1.49373901003662,114.254763217959,NA,-0.730471245850774,0.299600664895508,6.99209514691081,268.409855144335,NA,730.742742818948,43.4729634338708,"bilinear",FALSE,FALSE
"951","52","post_heatwave","albert",18.7705291115125,292.082550512215,0.34668035148046,1.75186741580553,26.8978321925627,88.105187276091,0.612287133803367,127.752365642836,NA,1.40371327822075,0.0709264230859378,5.85572747782913,284.164693204858,NA,836.821809200875,47.0834844876243,"bilinear",FALSE,FALSE
"13808","56","pre_heatwave","stan",14.5346285967493,258.477524169115,0.179897794949574,1.57692567701606,25.0009726036541,70.0096342611216,1.05741524290787,115.444732834593,NA,1.66006471522317,0.188289931095433,6.04534276707672,309.343611830892,NA,710.381035134212,42.7521493688637,"bilinear",FALSE,FALSE
"12003","56","post_heatwave","stan",22.8414229480356,297.601646284524,0.500093454897391,1.83907005658794,28.0607409804281,108.174176237213,0.61758477724542,158.054520126873,NA,-0.101420362571417,0.078751918056624,11.1091790793113,310.62424291276,NA,925.112837359197,49.9213797470468,"bilinear",FALSE,FALSE
"13903","58","pre_heatwave","stan",14.4620330278749,266.981135988764,0.197712544197834,2.01671349697184,29.0980538921829,84.7566834883421,0.975119804658482,112.963073800973,NA,0.0636837628158804,0.125749234960403,4.85793508844004,308.843678380832,NA,1011.80231876343,52.5786842556835,"bilinear",FALSE,FALSE
"12098","58","post_heatwave","stan",3.48449527911161,219.987561737978,0.0302763331856063,1.77459448662501,26.7010703602902,17.8430051061029,0.239182032596094,45.2438071322876,NA,-0.551317627928817,0.0828120781134792,3.42420754310316,1101.16328524608,NA,822.671143165527,46.6163004104297,"bilinear",FALSE,FALSE
"13998","59","pre_heatwave","stan",8.30960673721955,195.180490100162,0.0661604786840301,1.92538920400806,28.5002292797527,101.36141887861,3.87742814034027,145.813578214097,NA,3.06225296163581,0.477218983696494,6.57126713064577,321.48549815277,NA,960.930397900335,51.0331393727629,"bilinear",FALSE,FALSE
"12193","59","post_heatwave","stan",18.7324369117948,267.867873587919,0.272844889294442,2.01320297567253,29.3019209521273,113.395187654807,2.10959184795983,146.570701072688,NA,1.19707250898448,0.265490409536105,11.7686752329164,283.155774103151,NA,1029.7121026279,53.1142704637209,"bilinear",FALSE,FALSE
"10198","6","pre_heatwave","ozzie",18.6900621715081,247.96275334503,0.229540226163325,1.95137228784959,28.6139781938367,123.988125228977,1.38291370713738,183.299337828347,NA,1.36373126514437,0.184784355435641,4.34583998424278,322.341854501116,NA,970.355397698852,51.3233057280672,"bilinear",FALSE,FALSE
"8396","6","post_heatwave","ozzie",15.498797504777,250.871249576723,0.186664649193301,1.99060755079911,27.7600617213397,85.1778631145029,1.04741811191555,103.251740803434,NA,-0.0378234042542249,0.0801702878886962,7.05686138100516,224.894736939314,NA,901.509678123001,49.1750323028008,"bilinear",FALSE,FALSE
"6116","66","pre_heatwave","gibson",17.3457218497099,266.933688788832,0.243333999042206,1.87611586808471,28.1658365953473,100.798569642334,1.26287526827829,135.832043072589,NA,1.52005253691786,0.160383130897273,2.90292114101415,277.097424521588,NA,933.652512568523,50.1868451799654,"bilinear",FALSE,FALSE
"1141","66","post_heatwave","albert",16.698923640793,285.229737245199,0.280463217319062,1.98910913174729,28.8482746789511,94.9350404414516,0.571275697376932,124.472994490872,NA,1.19557703628064,0.0712475242660619,2.99831995875797,286.793653984833,NA,990.242028249239,51.9282688111829,"bilinear",FALSE,FALSE
"6211","68","pre_heatwave","gibson",13.0989373906073,203.633427780743,0.112020002177714,1.60360119070434,24.9720776867425,80.595744600186,2.85724901545831,131.395304611544,NA,2.70904752899598,0.467290733754308,8.32044149715347,294.128942325109,NA,708.617971288579,42.6890749621893,"bilinear",FALSE,FALSE
"1236","68","post_heatwave","albert",10.3655436337221,319.832210259951,0.238061893170906,1.96350445894289,28.6636077690614,52.4126540146954,0.515980535597802,70.9821755234818,NA,0.862929231914177,0.0662649281237207,6.36643084629853,320.662373544155,NA,974.565427137994,51.4514157819616,"bilinear",FALSE,FALSE
"14093","8","pre_heatwave","stan",24.5883641283518,289.655161612,0.49043372894616,1.69834453447503,26.7253636012975,151.888501757862,13.2359239506691,252.330593260147,NA,11.2086549345515,2.80227986420173,23.7609969504998,289.908350025523,NA,824.39522247797,46.6735938486496,"bilinear",FALSE,FALSE
"1331","8","post_heatwave","albert",16.4626573165702,256.287211867201,0.207880955546346,1.84139983568021,27.4165093680871,95.5208731674211,1.05749865084073,134.537545868172,NA,1.79792563266841,0.146883959851879,8.67541876392141,280.187797220673,NA,875.11798258512,48.3315559578666,"bilinear",FALSE,FALSE
"6306","83","pre_heatwave","gibson",15.7153606563127,274.117411458472,0.230141676604971,1.85350937057155,27.5672188634437,89.7736730954228,0.965675885071569,138.361870074763,NA,1.93806122177049,0.15752492475422,4.09876989899656,338.676457482154,NA,886.685217711699,48.7014029585041,"bilinear",FALSE,FALSE
"1426","83","post_heatwave","albert",4.21881658707471,303.736092216128,0.0692303702947488,1.82597270099704,27.0851424104313,23.5341552023615,0.328916905597543,36.9247570292072,NA,1.05543553933203,0.0618758659481545,2.5859008943071,379.300815860981,NA,850.408449003222,47.530167872947,"bilinear",FALSE,FALSE
